id,title,genero,score,userId
ns5617,dilwale,"action & adventure, dramas, international movies",4.0,440
ns5618,happy new year,"action & adventure, comedies, dramas",3.0,474
ns5619,haraamkhor,"dramas, independent movies, international movies",5.0,75
ns5620,heroes wanted,"action & adventure, comedies, international movies",3.0,41
ns5621,the reconquest,"dramas, international movies, romantic movies",5.0,55
ns5622,zapped,"children & family movies, comedies",4.5,294
ns5623,bill burr: walk your way out,stand-up comedy,2.0,98
ns5624,semana santa,"dramas, international movies",5.0,1
ns5625,journey to greenland,"comedies, international movies",3.0,346
ns5626,iboy,"international movies, sci-fi & fantasy, thrillers",3.0,174
ns5627,o silêncio do céu,"dramas, international movies",3.0,390
ns5628,cristela alonzo: lower classy,stand-up comedy,4.0,12
ns5629,gad gone wild,stand-up comedy,4.5,294
ns5630,pink,"dramas, international movies",4.0,533
ns5631,take the 10,comedies,5.0,463
ns5632,neal brennan: 3 mics,stand-up comedy,2.5,37
ns5633,berlin calling,"dramas, international movies, music & musicals",3.0,231
ns5634,sarajevo,"dramas, international movies",2.5,1832
ns5635,stereo,"international movies, thrillers",3.0,47
ns5636,we are young. we are strong.,"dramas, international movies",2.0,533
ns5637,casablancas: the man who loved women,"documentaries, international movies",5.0,701
ns5638,clinical,"horror movies, thrillers",5.0,115
ns5639,very big shot,"comedies, dramas, international movies",2.0,229
ns5640,jim gaffigan: cinco,stand-up comedy,4.0,337
ns5641,we're lalaloopsy,"kids' tv, tv comedies",5.0,24
ns5642,under the shadow,"horror movies, international movies, thrillers",3.5,82
ns5643,coin heist,"children & family movies, dramas",4.0,126
ns5644,lego: marvel super heroes: maximum overload,children & family movies,4.0,390
ns5645,rampage: president down,"action & adventure, international movies",4.0,247
ns5646,marvel's hulk: where monsters dwell,"children & family movies, sci-fi & fantasy",3.0,741
ns5647,jen kirkman: just keep livin’?,stand-up comedy,2.5,231
ns5648,autohead,"dramas, international movies, thrillers",4.5,27
ns5649,bee movie,"children & family movies, comedies",0.5,60
ns5650,headwinds,"dramas, independent movies, international movies",3.0,469
ns5651,star trek: deep space nine,"tv action & adventure, tv sci-fi & fantasy",4.0,429
ns5652,udta punjab,"dramas, international movies",5.0,271
ns5653,mr. pig,"dramas, independent movies, international movies",5.0,103
ns5654,my runway,"international tv shows, korean tv shows, romantic tv shows",4.0,82
ns5655,ajin: demi-human,"anime series, international tv shows",3.0,193
ns5656,chasing cameron,"reality tv, teen tv shows",3.5,482
ns5657,7:19,"dramas, international movies",5.0,359
ns5658,garfunkel and oates: trying to be special,"music & musicals, stand-up comedy",3.5,348
ns5659,sense8,"crime tv shows, tv dramas, tv mysteries",3.0,56
ns5660,a christmas special: miraculous: tales of ladybug & cat noir,movies,2.5,885
ns5661,gabriel lglesias: i’m sorry for what i said when i was hungry,stand-up comedy,4.5,332
ns5662,barry,dramas,4.5,495
ns5663,crazyhead,"british tv shows, international tv shows, tv comedies",4.0,250
ns5664,sister cities,dramas,3.5,37
ns5665,3 türken & ein baby,"comedies, international movies",4.0,8
ns5666,color of woman,"international tv shows, korean tv shows, romantic tv shows",2.5,46
ns5667,eddie - strongman,"documentaries, sports movies",3.0,1041
ns5668,goodbye my wife,"international tv shows, korean tv shows, romantic tv shows",3.5,46
ns5669,happy and,"international tv shows, korean tv shows, tv dramas",5.0,362
ns5670,heaven's garden,"international tv shows, korean tv shows, tv dramas",3.0,543
ns5671,ice fantasy,"international tv shows, tv action & adventure, tv sci-fi & fantasy",2.5,332
ns5672,immortal classic,"international tv shows, korean tv shows, tv dramas",1.0,107
ns5673,inuyasha,"anime series, international tv shows",3.0,342
ns5674,k-pop extreme survival,"international tv shows, korean tv shows, romantic tv shows",2.5,231
ns5675,merlin,"british tv shows, international tv shows, tv action & adventure",4.5,49
ns5676,miss panda & mr. hedgehog,"international tv shows, korean tv shows, romantic tv shows",3.0,359
ns5677,sand storm,"dramas, independent movies, international movies",4.5,332
ns5678,tokyo trial,"international tv shows, tv dramas",1.0,253
ns5679,ricardo o'farrill: abrazo navideño,stand-up comedy,4.0,24
ns5680,asperger's are us,documentaries,3.5,368
ns5681,captive,"crime tv shows, docuseries",3.5,11
ns5682,mariah carey's merriest christmas,"children & family movies, music & musicals",3.5,64
ns5683,spectral,"action & adventure, sci-fi & fantasy",3.5,436
ns5684,white rabbit project,"docuseries, international tv shows, reality tv",4.0,16
ns5685,miss in kiss,"international tv shows, romantic tv shows, tv comedies",2.5,11
ns5686,other people,"comedies, dramas, independent movies",4.0,527
ns5687,the cuba libre story,"docuseries, international tv shows",4.5,15
ns5688,blue jay,"dramas, independent movies, romantic movies",2.5,316
ns5689,one in a billion,"documentaries, sports movies",2.0,384
ns5690,reggie watts: spatial,"music & musicals, stand-up comedy",4.0,682
ns5691,from dusk till dawn,"classic & cult tv, tv action & adventure, tv horror",5.0,632
ns5692,mercenary,"dramas, international movies, sports movies",4.5,348
ns5693,lost & found music studios,"kids' tv, tv comedies, tv dramas",4.0,47
ns5694,for the love of spock,documentaries,4.0,229
ns5695,white girl,"dramas, independent movies",2.5,231
ns5696,#rucker50,"documentaries, sports movies",3.5,161
ns5697,1000 rupee note,"dramas, international movies",3.5,231
ns5698,across grace alley,dramas,3.5,20
ns5699,asu mare 2,"comedies, international movies",3.5,483
ns5700,back to 1989,"international tv shows, romantic tv shows, tv comedies",5.0,557
ns5701,bromance,"international tv shows, romantic tv shows, tv comedies",1.0,930
ns5702,interrogation,"dramas, international movies, thrillers",3.0,231
ns5703,rainbow time,"comedies, dramas, independent movies",4.0,652
ns5704,refresh man,"international tv shows, romantic tv shows, tv comedies",4.0,166
ns5705,richard pryor: live in concert,stand-up comedy,3.5,352
ns5706,the violin player,"dramas, independent movies, international movies",3.0,332
ns5707,beauties of the night,"documentaries, international movies",3.0,132
ns5708,gilmore girls: a year in the life,"tv comedies, tv dramas, teen tv shows",4.5,312
ns5709,michael che matters,stand-up comedy,2.0,77
ns5710,mercy,"dramas, thrillers",4.0,323
ns5711,the land of cards,"dramas, independent movies, international movies",4.0,354
ns5712,carlos ballarta: el amor es de putos,stand-up comedy,4.0,133
ns5713,donald glover: weirdo,stand-up comedy,3.0,674
ns5714,colin quinn: the new york story,stand-up comedy,5.0,32
ns5715,divines,"dramas, independent movies, international movies",5.0,57
ns5716,la niña,"crime tv shows, international tv shows, spanish-language tv shows",3.0,150
ns5717,paranoid,"british tv shows, crime tv shows, international tv shows",3.0,229
ns5718,dieter nuhr: nuhr in berlin,stand-up comedy,2.0,229
ns5719,mumbai cha raja,"dramas, independent movies, international movies",3.0,191
ns5720,true memoirs of an international assassin,"action & adventure, comedies",3.5,751
ns5721,einsatzgruppen: the nazi death squads,"docuseries, international tv shows",2.0,398
ns5722,kathleen madigan: bothering jesus,stand-up comedy,2.0,37
ns5723,case,"crime tv shows, international tv shows, tv dramas",5.0,390
ns5724,danger mouse,"british tv shows, kids' tv",5.0,46
ns5725,"dana carvey: straight white male, 60",stand-up comedy,4.0,418
ns5726,the ivory game,documentaries,5.0,41
ns5727,a grand night in: the story of aardman,documentaries,3.5,590
ns5728,inborn pair,"international tv shows, romantic tv shows, tv comedies",4.0,592
ns5729,just you,"international tv shows, romantic tv shows, tv comedies",5.0,286
ns5730,love around,"international tv shows, romantic tv shows, tv comedies",2.5,482
ns5731,love family,"international tv shows, romantic tv shows, tv comedies",4.0,62
ns5732,love me or leave me,"international tv shows, romantic tv shows, tv comedies",3.5,352
ns5733,love now,"international tv shows, romantic tv shows, tv comedies",4.5,640
ns5734,norman lear: just another version of you,documentaries,4.0,465
ns5735,santa pac's merry berry day,movies,2.0,24
ns5736,spanish affair 2,"comedies, international movies, romantic movies",5.0,34
ns5737,pup star,"children & family movies, comedies",4.0,346
ns5738,i am the pretty thing that lives in the house,"horror movies, international movies, thrillers",4.0,56
ns5739,into the inferno,documentaries,2.5,43
ns5740,the african doctor,"comedies, dramas, international movies",3.0,65
ns5741,they are everywhere,"comedies, international movies",4.0,5
ns5742,trailer park boys: out of the park: europe,"international tv shows, tv comedies",5.0,809
ns5743,west coast,"comedies, dramas, international movies",4.0,82
ns5744,7 años,"dramas, international movies",4.0,32
ns5745,containment,"tv dramas, tv thrillers",1.5,468
ns5746,joe rogan: triggered,stand-up comedy,3.5,9
ns5747,a mighty team,"comedies, international movies, sports movies",5.0,132
ns5748,berserk: the golden age arc i - the egg of the king,"action & adventure, anime features, international movies",4.0,95
ns5749,bleach the movie: fade to black,"action & adventure, anime features, sci-fi & fantasy",2.5,330
ns5750,bleach the movie: hell verse,"action & adventure, anime features, sci-fi & fantasy",4.0,728
ns5751,blind date,"comedies, international movies, music & musicals",3.0,125
ns5752,death note,"anime series, crime tv shows, international tv shows",3.5,231
ns5753,spotless,"crime tv shows, international tv shows, tv dramas",4.5,111
ns5754,vampire knight,"anime series, international tv shows, romantic tv shows",3.0,46
ns5755,sky ladder: the art of cai guo-qiang,documentaries,3.0,346
ns5756,mascots,comedies,2.5,20
ns5757,justin timberlake + the tennessee kids,music & musicals,5.0,83
ns5758,13th,documentaries,5.0,313
ns5759,russell peters: almost famous,stand-up comedy,5.0,880
ns5760,storybots super songs,kids' tv,4.0,47
ns5761,the siege of jadotville,"action & adventure, dramas, international movies",3.0,314
ns5762,lego jurassic world: the indominus escape,"children & family movies, comedies",5.0,138
ns5763,be with me,"international tv shows, romantic tv shows, tv dramas",5.0,16
ns5764,be with you,"international tv shows, romantic tv shows, tv dramas",3.0,434
ns5765,bombshell,dramas,4.0,390
ns5766,chatô: the king of brazil,"dramas, international movies",3.0,445
ns5767,fall in love with me,"international tv shows, romantic tv shows, tv comedies",3.0,163
ns5768,harud,"dramas, international movies",2.0,423
ns5769,love cheque charge,"international tv shows, romantic tv shows, tv comedies",2.0,426
ns5770,masha's spooky stories,kids' tv,3.5,697
ns5771,much ado about nothing,"dramas, independent movies, international movies",3.0,168
ns5772,murphy's law of love,"international tv shows, romantic tv shows, tv comedies",2.0,2
ns5773,my big night,"comedies, international movies, music & musicals",4.0,49
ns5774,my little pony equestria girls: legend of everfree,"children & family movies, comedies",3.0,46
ns5775,old money,"international tv shows, tv comedies, tv dramas",2.0,102
ns5776,pac's scary halloween,movies,3.5,741
ns5777,riphagen - the untouchable,"dramas, international movies",2.5,251
ns5778,someone like you,"international tv shows, romantic tv shows, tv dramas",4.0,255
ns5779,umrika,"dramas, independent movies, international movies",3.0,157
ns5780,unchained: the untold story of freestyle motocross,"documentaries, sports movies",3.0,924
ns5781,welcome mr. president,"comedies, international movies",3.0,229
ns5782,when i see you again,"international tv shows, romantic tv shows, tv comedies",2.0,434
ns5783,amanda knox,documentaries,4.0,107
ns5784,audrie & daisy,documentaries,5.0,115
ns5785,iliza shlesinger: confirmed kills,stand-up comedy,4.0,384
ns5786,veggietales in the house,kids' tv,3.5,120
ns5787,"karol modzelewski, łukasz „lotek” lodkowski no offense",stand-up comedy,3.0,127
ns5788,"katarzyna piasecka, rafał pacześ seriously funny",stand-up comedy,4.0,229
ns5789,"mariusz kałamaga, karol kopiec, wiolka walaszczyk hilarious trio",stand-up comedy,4.0,611
ns5790,"rafał banaś, michał leja laugh out loud",stand-up comedy,4.0,82
ns5791,the best of rafał rutkowski olka szczęśniak,stand-up comedy,2.5,231
ns5792,"tomasz jachimek, jacek stramik laugh at live",stand-up comedy,3.0,12
ns5793,arq,"international movies, sci-fi & fantasy, thrillers",4.5,120
ns5794,cedric the entertainer: live from the ville,stand-up comedy,5.0,41
ns5795,louis c.k.: hilarious,movies,5.0,65
ns5796,the white helmets,documentaries,2.5,46
ns5797,sample this,"documentaries, music & musicals",4.0,160
ns5798,extremis,documentaries,2.5,255
ns5799,jandino: whatever it takes,stand-up comedy,3.5,346
ns5800,chef's table: france,docuseries,3.0,166
ns5801,kulipari: an army of frogs,kids' tv,3.0,147
ns5802,conspiracy,"british tv shows, docuseries",3.0,250
ns5803,dead set,"british tv shows, tv horror, tv thrillers",4.0,84
ns5804,forensic files,"crime tv shows, docuseries, science & nature tv",4.0,619
ns5805,saudi arabia uncovered,documentaries,4.0,741
ns5806,the fierce wife,"international tv shows, romantic tv shows, tv dramas",2.0,166
ns5807,witches: a century of murder,"british tv shows, crime tv shows, docuseries",5.0,702
ns5808,glitter force,"anime series, kids' tv",2.0,157
ns5809,jeff foxworthy and larry the cable guy: we’ve been thinking...,stand-up comedy,2.0,176
ns5810,xoxo,"dramas, music & musicals",4.0,63
ns5811,i'll sleep when i'm dead,"documentaries, music & musicals",3.0,65
ns5812,behind enemy lines,"british tv shows, docuseries",5.0,298
ns5813,caught on camera,"british tv shows, crime tv shows, docuseries",3.0,825
ns5814,louis c.k.: live at the comedy store,movies,3.0,346
ns5815,real crime: supermarket heist (tesco bomber),documentaries,5.0,331
ns5816,jim gaffigan: beyond the pale,stand-up comedy,4.0,271
ns5817,jim gaffigan: king baby,stand-up comedy,4.0,47
ns5818,jim gaffigan: mr. universe,stand-up comedy,4.0,12
ns5819,jim gaffigan: obsessed,stand-up comedy,5.0,319
ns5820,david cross: making america great again!,stand-up comedy,3.0,320
ns5821,lavell crawford: can a brother get some love?,stand-up comedy,4.0,37
ns5822,children of god,documentaries,1.0,250
ns5823,cocaine,"british tv shows, crime tv shows, docuseries",5.0,686
ns5824,edge of the universe,"british tv shows, docuseries, science & nature tv",5.0,280
ns5825,interview with a serial killer,documentaries,3.5,340
ns5826,la esclava blanca,"international tv shows, spanish-language tv shows, tv dramas",3.0,1092
ns5827,real crime: diamond geezers,documentaries,1.0,74
ns5828,lego bionicle: the journey to one,kids' tv,3.0,8
ns5829,tallulah,"dramas, independent movies",2.0,132
ns5830,popples,kids' tv,5.0,129
ns5831,rebirth,"dramas, thrillers",2.0,150
ns5832,tony robbins: i am not your guru,documentaries,4.0,115
ns5833,gridlocked,action & adventure,5.0,12
ns5834,brahman naman,"comedies, independent movies, international movies",3.5,719
ns5835,kuromukuro,"anime series, international tv shows",3.0,468
ns5836,jim jefferies: freedumb,stand-up comedy,3.0,212
ns5837,marco polo,"tv action & adventure, tv dramas",3.5,109
ns5838,x: past is present,"dramas, independent movies, international movies",3.0,93
ns5839,justin time go!,kids' tv,1.5,46
ns5840,sofía niño de rivera: exposed,stand-up comedy,2.0,15
ns5841,the fundamentals of caring,"comedies, dramas, independent movies",5.0,324
ns5842,ip man 3,"action & adventure, dramas, international movies",3.5,483
ns5843,bo burnham: make happy,"music & musicals, stand-up comedy",4.0,86
ns5844,hibana: spark,"international tv shows, tv dramas",4.0,46
ns5845,72 cutest animals,"docuseries, international tv shows, science & nature tv",4.0,84
ns5846,72 dangerous places to live,"docuseries, international tv shows, science & nature tv",4.0,173
ns5847,the do-over,"action & adventure, comedies",4.0,120
ns5848,ali wong: baby cobra,stand-up comedy,5.0,284
ns5849,special correspondents,comedies,4.0,559
ns5850,team foxcatcher,"documentaries, sports movies",3.5,741
ns5851,patton oswalt: talking for clapping,stand-up comedy,3.5,340
ns5852,belgica,"dramas, international movies",4.0,384
ns5853,hush,"horror movies, thrillers",3.0,457
ns5854,cyborg 009 vs devilman,"anime series, international tv shows",3.5,231
ns5855,frank and cindy,"documentaries, music & musicals",1.5,120
ns5856,justin time,kids' tv,2.0,115
ns5857,terrace house: boys & girls in the city,"international tv shows, reality tv",4.0,201
ns5858,kung fu panda: secrets of the scroll,"children & family movies, comedies",5.0,102
ns5859,he never died,"comedies, horror movies",3.5,151
ns5860,jimmy carr: funny business,stand-up comedy,2.5,56
ns5861,my beautiful broken brain,"documentaries, international movies",3.5,348
ns5862,pee-wee's big holiday,"children & family movies, comedies, cult movies",5.0,176
ns5863,netflix presents: the characters,tv comedies,3.5,46
ns5864,your lie in april,"anime series, international tv shows, romantic tv shows",3.5,321
ns5865,"crouching tiger, hidden dragon: sword of destiny","action & adventure, romantic movies",2.5,251
ns5866,marvel super hero adventures: frost fight!,"children & family movies, sci-fi & fantasy",4.0,316
ns5867,cooked,docuseries,3.5,43
ns5868,care bears & cousins,kids' tv,4.0,30
ns5869,hannibal buress: comedy camisado,stand-up comedy,3.0,35
ns5870,turbo fast,kids' tv,3.0,24
ns5871,masha's tales,kids' tv,3.0,173
ns5872,chelsea does,"docuseries, science & nature tv",4.5,68
ns5873,ricardo o'farrill abrazo genial,stand-up comedy,4.0,342
ns5874,ip man,"action & adventure, dramas, international movies",4.0,11
ns5875,ip man 2,"action & adventure, international movies",5.0,631
ns5876,tom segura: mostly stories,stand-up comedy,4.0,27
ns5877,marco polo: one hundred eyes,movies,3.5,231
ns5878,sammy & co,"kids' tv, tv comedies",4.0,419
ns5879,mike epps: don't take it personal,stand-up comedy,5.0,20
ns5880,the ridiculous 6,"action & adventure, comedies",3.0,20
ns5881,"trailer park boys: drunk, high and unemployed: live in austin","comedies, international movies",4.0,82
ns5882,a very murray christmas,"comedies, music & musicals",4.0,279
ns5883,atelier,"international tv shows, tv dramas",3.5,46
ns5884,naomi and ely's no kiss list,"comedies, dramas, lgbtq movies",4.5,825
ns5885,john mulaney: the comeback kid,stand-up comedy,4.0,616
ns5886,w/ bob & david,tv comedies,2.0,229
ns5887,manson family vacation,"comedies, dramas, independent movies",3.5,363
ns5888,walt disney animation studios short films collection,children & family movies,2.0,63
ns5889,hemlock grove,"tv horror, tv mysteries, tv thrillers",3.0,744
ns5890,results,"comedies, independent movies",3.0,53
ns5891,anthony jeselnik: thoughts and prayers,stand-up comedy,5.0,331
ns5892,beasts of no nation,"dramas, independent movies",4.0,56
ns5893,circle,"dramas, independent movies, sci-fi & fantasy",3.5,230
ns5894,winter on fire: ukraine's fight for freedom,"documentaries, international movies",5.0,392
ns5895,anjelah johnson: not fancy,stand-up comedy,4.0,24
ns5896,wakfu: the quest for the six eliatrope dofus,kids' tv,3.0,212
ns5897,keith richards: under the influence,"documentaries, music & musicals",2.0,445
ns5898,cowspiracy: the sustainability secret,documentaries,2.5,368
ns5899,6 years,"dramas, independent movies, romantic movies",3.0,191
ns5900,demetri martin: live (at the time),stand-up comedy,3.0,332
ns5901,wet hot american summer,tv comedies,4.5,16
ns5902,tig,"documentaries, stand-up comedy",5.0,225
ns5903,h2o: mermaid adventures,kids' tv,5.0,15
ns5904,creep,"horror movies, independent movies, thrillers",5.0,805
ns5905,chris tucker live,stand-up comedy,2.0,469
ns5906,ralphie may: imperfectly yours,stand-up comedy,4.0,132
ns5907,"what happened, miss simone?","documentaries, music & musicals",2.5,34
ns5908,advantageous,"dramas, independent movies, sci-fi & fantasy",4.5,16
ns5909,danger mouse: classic collection,"british tv shows, kids' tv, tv comedies",4.0,400
ns5910,the perfect dictatorship,"comedies, dramas, international movies",4.5,62
ns5911,hot girls wanted,documentaries,3.0,24
ns5912,jen kirkman: i'm gonna die alone (and i feel fine),stand-up comedy,5.0,32
ns5913,the other one: the long strange trip of bob weir,"documentaries, music & musicals",3.0,112
ns5914,chris d'elia: incorrigible,stand-up comedy,5.0,331
ns5915,oscar's oasis,kids' tv,3.5,674
ns5916,aziz ansari live at madison square garden,stand-up comedy,3.5,98
ns5917,my own man,documentaries,4.0,308
ns5918,ralphie may: unruly,stand-up comedy,3.5,20
ns5919,virunga: gorillas in peril,documentaries,4.0,215
ns5920,iliza shlesinger: freezing hot,stand-up comedy,5.0,362
ns5921,bojack horseman christmas special: sabrina's christmas wish,movies,3.0,429
ns5922,bill burr: i'm sorry you feel that way,stand-up comedy,3.0,242
ns5923,lilyhammer,"crime tv shows, tv comedies, tv dramas",3.0,342
ns5924,goosebumps,"kids' tv, tv thrillers",4.0,543
ns5925,chelsea peretti: one of the greats,stand-up comedy,4.0,222
ns5926,virunga,"documentaries, international movies",3.5,316
ns5927,e-team,documentaries,4.0,24
ns5928,wyatt cenac: brooklyn,stand-up comedy,3.0,46
ns5929,chelsea handler: uganda be kidding me live,stand-up comedy,3.0,231
ns5930,print the legend,documentaries,4.0,231
ns5931,mission blue,documentaries,5.0,55
ns5932,the battered bastards of baseball,"documentaries, sports movies",2.0,125
ns5933,from one second to the next,documentaries,1.5,218
ns5934,the borgias,tv dramas,4.0,509
ns5935,mitt,documentaries,3.0,251
ns5936,the square,"documentaries, international movies",4.0,1061
ns5937,shrek the musical,"children & family movies, comedies, music & musicals",5.0,49
ns5938,the short game,"children & family movies, documentaries, sports movies",3.0,93
ns5939,aziz ansari: buried alive,stand-up comedy,4.0,640
ns5940,the 4400,"tv dramas, tv mysteries, tv sci-fi & fantasy",3.5,120
ns5941,breaking bad,"crime tv shows, tv dramas, tv thrillers",1.5,76
ns5942,being elmo: a puppeteer's journey,documentaries,3.0,1156
ns5943,a stoning in fulham county,dramas,3.5,434
ns5944,adam: his song continues,dramas,1.0,12
ns5945,hard lessons,dramas,4.0,49
ns5946,in defense of a married man,dramas,4.5,353
ns5947,quiet victory: the charlie wedemeyer story,"dramas, sports movies",3.0,49
ns5948,strange voices,dramas,4.0,674
ns5949,the ryan white story,dramas,2.5,68
ns5950,too young the hero,dramas,4.0,12
ns5951,triumph of the heart,"dramas, sports movies",2.0,75
ns5952,unspeakable acts,dramas,1.0,166
ns5953,victim of beauty,"dramas, thrillers",3.5,125
ns5954,joseph: king of dreams,"children & family movies, dramas, faith & spirituality",4.0,11
ns5955,even the rain,"dramas, international movies",3.5,62
ns5956,splatter,horror movies,5.0,12
ns5957,just another love story,"dramas, international movies",5.0,889
ns5958,to and from new york,"dramas, independent movies, thrillers",3.5,834
ns5959,9,"action & adventure, independent movies, sci-fi & fantasy",3.0,284
ns5960,21,dramas,4.0,46
ns5961,187,dramas,4.0,150
ns5962,706,"horror movies, international movies",4.0,132
ns5963,1920,"horror movies, international movies, thrillers",3.0,451
ns5964,oct-01,"dramas, international movies, thrillers",5.0,434
ns5965,feb-09,"international tv shows, tv dramas",4.0,308
ns5966,22-jul,"dramas, thrillers",2.0,611
ns5967,15-aug,"comedies, dramas, independent movies",5.0,12
ns5968,'89,sports movies,4.5,303
ns5969,​goli soda 2,"action & adventure, dramas, international movies",3.5,76
ns5970,​maj rati ​​keteki,"dramas, international movies",4.0,340
ns5971,​mayurakshi,"dramas, international movies",5.0,30
ns5972,(t)error,documentaries,4.0,398
ns5973,#cats_the_mewvie,"documentaries, international movies",3.0,455
ns5974,#roxy,"comedies, romantic movies",4.5,332
ns5975,แผนร้ายนายเจ้าเล่ห์,"international tv shows, romantic tv shows, tv comedies",0.5,166
ns5976,ég man þig,"horror movies, international movies",3.0,132
ns5977,çok filim hareketler bunlar,"comedies, international movies",4.0,34
ns5978,æon flux,"action & adventure, sci-fi & fantasy",2.5,251
ns5979,şubat,"crime tv shows, international tv shows, tv dramas",5.0,392
ns5980,1 chance 2 dance,"dramas, romantic movies",3.5,231
ns5981,1 mile to you,"dramas, romantic movies, sports movies",5.0,201
ns5982,"10,000 b.c.",action & adventure,5.0,61
ns5983,100 days of solitude,"documentaries, international movies",1.0,319
ns5984,100 years: one woman's fight for justice,documentaries,4.0,741
ns5985,100% hotter,"british tv shows, international tv shows, reality tv",5.0,625
ns5986,12 round gun,"dramas, independent movies, sports movies",3.0,390
ns5987,12 years promise,"international tv shows, korean tv shows, romantic tv shows",5.0,538
ns5988,13 cameras,"horror movies, independent movies, thrillers",2.0,217
ns5989,13 sins,"horror movies, thrillers",3.0,24
ns5990,13th: a conversation with oprah winfrey & ava duvernay,movies,2.0,567
ns5991,14 blades,"action & adventure, international movies",4.0,20
ns5992,14 cameras,"horror movies, thrillers",4.0,502
ns5993,16 blocks,action & adventure,2.0,229
ns5994,17 again,comedies,1.0,482
ns5995,1br,"horror movies, independent movies, thrillers",4.5,62
ns5996,1st summoning,"horror movies, independent movies",1.0,63
ns5997,20 feet from stardom,"documentaries, music & musicals",4.0,426
ns5998,2015 dream concert,"international movies, music & musicals",1.5,19
ns5999,2036 origin unknown,sci-fi & fantasy,4.5,218
ns6000,20th century women,"dramas, independent movies",3.0,338
ns6001,21 & over,comedies,2.5,429
ns6002,21 sarfarosh: saragarhi 1897,"international tv shows, tv dramas",3.0,482
ns6003,2307: winter's dream,"action & adventure, independent movies, sci-fi & fantasy",4.5,155
ns6004,24 hours to live,action & adventure,5.0,235
ns6005,"27, el club de los malditos","action & adventure, comedies, international movies",5.0,125
ns6006,27: gone too soon,documentaries,3.0,193
ns6007,28 days,"comedies, dramas",3.0,150
ns6008,3 deewarein,"dramas, international movies, thrillers",4.0,160
ns6009,3 generations,"dramas, lgbtq movies",2.5,429
ns6010,3 heroines,"dramas, international movies, sports movies",4.0,62
ns6011,3 seconds divorce,"documentaries, faith & spirituality",2.5,1023
ns6012,30 days of luxury,"comedies, international movies",4.0,533
ns6013,30 minutes or less,"action & adventure, comedies",4.0,43
ns6014,300 miles to heaven,"dramas, international movies",4.5,62
ns6015,42 grams,documentaries,5.0,466
ns6016,4th man out,"comedies, lgbtq movies",4.0,120
ns6017,5 cowok jagoan,"action & adventure, comedies, international movies",4.5,509
ns6018,5 to 7,"comedies, dramas, romantic movies",3.0,231
ns6019,50 first dates,"comedies, romantic movies",4.0,332
ns6020,50/50,"comedies, dramas, independent movies",4.0,391
ns6021,5cm,"dramas, international movies",3.0,98
ns6022,6 days,"action & adventure, dramas, international movies",4.5,16
ns6023,6-5=2,"horror movies, international movies, thrillers",4.0,1045
ns6024,68 kill,"comedies, independent movies, thrillers",2.0,107
ns6025,7 (seven),tv shows,4.0,79
ns6026,7 din mohabbat in,"comedies, international movies, music & musicals",4.0,158
ns6027,9 months that made you,"british tv shows, docuseries, science & nature tv",3.0,15
ns6028,a bad moms christmas,comedies,3.0,255
ns6029,a billion colour story,"dramas, independent movies, international movies",4.0,132
ns6030,a boy called po,"dramas, sci-fi & fantasy",3.5,330
ns6031,a bridge too far,"action & adventure, classic movies, dramas",5.0,69
ns6032,a clockwork orange,"classic movies, cult movies, dramas",3.5,46
ns6033,a dangerous woman,"dramas, romantic movies",4.0,362
ns6034,a family affair,"documentaries, international movies",3.0,82
ns6035,a family man,dramas,4.0,625
ns6036,a flying jatt,"action & adventure, international movies, sci-fi & fantasy",4.0,65
ns6037,a glimpse inside the mind of charles swan iii,"comedies, independent movies",5.0,308
ns6038,a good wife,"international tv shows, romantic tv shows, tv dramas",3.0,312
ns6039,a gray state,documentaries,2.5,251
ns6040,a haunted house,"comedies, horror movies",4.0,21
ns6041,a haunting at silver falls: the return,"horror movies, independent movies",1.0,82
ns6042,a holiday engagement,"children & family movies, comedies, romantic movies",4.0,49
ns6043,a kind of murder,thrillers,1.0,12
ns6044,a leaf of faith,documentaries,2.5,506
ns6045,a man called god,"crime tv shows, international tv shows, korean tv shows",3.5,68
ns6046,a mission in an old movie,"comedies, international movies",4.0,161
ns6047,a most violent year,"dramas, thrillers",3.0,482
ns6048,a murder in the park,documentaries,3.0,630
ns6049,a new capitalism,"documentaries, international movies",5.0,384
ns6050,a night at the roxbury,"comedies, cult movies",5.0,34
ns6051,a noble intention,"dramas, international movies",3.5,230
ns6052,a patch of fog,"dramas, thrillers",4.5,169
ns6053,a perfect man,"dramas, independent movies, romantic movies",3.5,16
ns6054,a princess for christmas,"children & family movies, dramas, romantic movies",3.5,775
ns6055,a russell peters christmas,stand-up comedy,4.0,245
ns6056,a scandall,"international movies, thrillers",4.5,82
ns6057,a separation,"dramas, international movies",4.5,84
ns6058,a serious man,"comedies, independent movies",1.0,41
ns6059,a sort of homecoming,"dramas, independent movies",5.0,5
ns6060,a tale of love and darkness,"dramas, international movies",4.5,153
ns6061,a thin line between love & hate,"comedies, romantic movies",4.0,331
ns6062,a thousand words,comedies,4.5,483
ns6063,a walk to remember,"dramas, romantic movies",3.0,231
ns6064,a wednesday,"action & adventure, dramas, international movies",4.0,68
ns6065,a week in watts,documentaries,5.0,256
ns6066,a wrinkle in time,children & family movies,4.0,576
ns6067,a young doctor's notebook and other stories,"british tv shows, tv comedies, tv dramas",3.0,288
